微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IuUgJtEA5,#上海楼市# #抗击疫情 房地产在行动# 疫情发生前，房地产调控政策有松动已经很明显了，强调因城施策，其实是要面子，不肯自己打自己脸。上海最乖，考虑到全国一盘棋，我预计是最晚“因城施策”的，因为上海一松动，资金大都往上海涌了，疫情发生后，就有了变数，上海应该也会出台保持三稳的政策的。  ,无,2020-02-19 12:44,微博 weibo.com,50,7,21
IuUcUtujh,#上海楼市# #抗击疫情 房地产在行动# 有人问我疫情之后房地产会怎么样？ 我先问问你 “稳地价，稳房价，稳预期 ”这三稳政策会不会变？如果不变的话，要怎么稳？ 金融政策，限购政策会不会有变动？变动后市场会买账吗？ 自己想一想就清楚了。  ,无,2020-02-19 12:34,微博 weibo.com,42,5,13
IuU7QpJWF,举了皮裤汪大头松的例子，有人就说“哼！文艺界呀 ” 好像只有文艺界很乱样子，金融业不乱啊，还有人讲医生和老师也乱的，说医生和护士搞不清爽，老师和家长搞不清爽，最没被污名化的是IT男，不知道什么时候开始的，IT男竟然成了“老实男人”的代名词了，我的了解，IT男好好叫~~不说了，IT男也不容易。  ,无,2020-02-19 12:22,微博 weibo.com,106,1,53
IuU12bF5a,总结一下昨天的“募款”贴，在中国，想要表达中日友好，不能举太阳旗，不能穿和服，要被打的。伯爵建议，可以穿成 阿童木，奥特曼，机器猫，或者穿成柯南，小新~~就算打扮成美少女战士或者苍老师的样子，也比和服好。  ,无,2020-02-19 12:05,微博 weibo.com,92,6,25
IuOVoB6yX,伯爵好，我94年，男友87 。我苏州的，他上海。 亲戚和他同事多年，觉得他人不错，牵了下线。交往近一年，他性格温吞，待人接物有礼貌，做事没有主见。我性格爽快，平时还好，被烦了脾气不好没耐心。外人看我俩不错，我觉得跟他还有很多问题待解决。聊工作，都是我决定就好，他支持我。去自驾玩，都是...全文 ,无,2020-02-18 23:08,iPhone X,554,9,140
IuOKvo8ON,发现一个现象，男人只要有实力，再渣也没关系，皮裤汪，大头松～换老婆跟换衣服一样，喜欢他们的女人从来没有少过，“爱憎分明”的女网友照样喜欢他，你底层，穷，丑，不要说换老婆，就是去推个油，也会被网友口水喷死。对伐？哈哈哈哈哈  ,无,2020-02-18 22:41,iPhone X,309,12,90
IuOGQaqQb,伯爵叔，我老公做小生意，我坐月子的时候发现他出轨ktv陪酒女。以前很老实，前段时间结识了些不好的人，叫他不要跟那些人来往，嘴上答应私底下还在来往，还不承认做了对不起我的事，现在一直在冷战，宝宝2个多月。我自己也有工作，在十八线小县城工作稳定，月入上万➕，颜值身材也可以，我想离婚，但是...全文 ,无,2020-02-18 22:32,iPhone X,446,13,167
IuOydAsCB,伯爵，咨询一下情感问题，我和老婆是大二认识一直谈到研究生毕业，基本算是初恋，目前领了证还没办婚礼，年前我家人凑钱付了房子首付。上学时我俩基本异地，去年毕业同居了半年，新鲜感越来越少，我们双方开始对这段关系有了犹豫，我目前的状态是习惯大于了爱，觉得这么多年都过来了应该是合适的，可...全文 ,无,2020-02-18 22:10,iPhone X,325,17,94
IuNa6FpEk,日本东京女孩，寒风中，穿旗袍深鞠躬为武汉募款，感动了无数的中国网友，现在，日本防疫也很严峻，如果中国疫情结束，日本正严重，一个上海女孩，穿着和服在淮海路上为日本募款，大家会怎么看？  ,无,2020-02-18 18:38,微博 weibo.com,717,13,213
IuLhH1XI5,伯爵，我结婚7年，儿子3岁，全职带娃。老公出轨了一个22岁的小姑娘。自己主动跟我坦白了，他出轨的动机是图新鲜刺激，小姑娘年轻漂亮会撒娇。我自从生孩子后跟他分床睡，一心顾着孩子，夫妻生活他也不太满意，我自己也没当回事。总之，就算出轨他也从来没想要抛妻弃子。他觉得他反而会对我们更好，...全文 ,无,2020-02-18 13:51,iPhone X,1998,50,347
IuKRrr1xs,哈佛大学有个研究，挑选了各个阶层的724个小孩，从15岁开始，跟踪了75年，现在还继续跟踪他们的儿子孙子。得出一个结论，善于处理人际关系的，事业成功概率高，单身的比结婚的寿命短，夫妻越恩爱寿命越长。与贫富无关。网上趣事的微博视频  ,无,2020-02-18 12:47,微博 weibo.com,348,316,56
IuKO5DppZ,一个电影院小美工，一个医院小护士，结婚成家，原本就这样平平淡淡风雨同舟过一生，和大多数普通家庭一样。但一个成了大导演，一个还是小护士，还有共同语言吗？还相配吗？一种是不爱了，但基于良心和社会舆论，夫妻名存实亡，一种是不爱了就说出来，背负骂名也要离婚。哪一种处理比较好呢？  ,无,2020-02-18 12:39,微博 weibo.com,246,8,68
IuKJE1ovc,钟南山教授很了不起，但现在有将他神格化的趋势，对钟教授本人来说并不是好事情。  ,无,2020-02-18 12:28,微博 weibo.com,350,7,68
